disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh
4279,2016-09-16T00:00:00.000Z,SEVERE STORM AND FLOODING,2016-07-30T00:00:00.000Z,2016-07-31T00:00:00.000Z,Major Disaster,MD,Maryland                      ,Flood,2016-09-16T00:00:00.000Z,2016-09-16T00:00:00.000Z,,030f88c277564e1036bb663e272342ac,2018-03-09T18:41:52.902Z
4285,2016-10-10T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-24T00:00:00.000Z,Major Disaster,NC,North Carolina                ,Hurricane,2016-10-10T00:00:00.000Z,2016-11-14T00:00:00.000Z,,ee135b14d291d1949eb5618400f24b72,2018-03-09T18:41:52.901Z
4264,2016-03-14T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-24T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Severe Storm(s),2016-03-14T00:00:00.000Z,2016-03-14T00:00:00.000Z,,594cbf654570bc4c4d1a5419ac7da509,2018-03-09T18:41:52.908Z
4242,2015-10-15T00:00:00.000Z,SEVERE WINDSTORM,2015-08-29T00:00:00.000Z,2015-08-29T00:00:00.000Z,Major Disaster,WA,Washington                    ,Severe Storm(s),2015-10-15T00:00:00.000Z,2015-10-15T00:00:00.000Z,,e44e6945f0e4fa684635f879150be52f,2018-03-09T18:41:52.910Z
4283,2016-10-08T00:00:00.000Z,HURRICANE MATTHEW,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,Major Disaster,FL,Florida                       ,Hurricane,2016-10-09T00:00:00.000Z,2016-10-25T00:00:00.000Z,,8ab1d8fbbe24bb610293a739007c70e3,2018-03-09T18:41:52.913Z
4262,2016-03-07T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Snow,2016-03-07T00:00:00.000Z,2016-03-07T00:00:00.000Z,,0f0ec52d5bff33ece9885ddbd65deae7,2018-03-09T18:41:52.916Z
3373,2015-10-03T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-10-01T00:00:00.000Z,2015-10-23T00:00:00.000Z,Emergency,SC,South Carolina                ,Severe Storm(s),2015-10-03T00:00:00.000Z,2017-12-18T00:00:00.000Z,2017-12-18T00:00:00.000Z,269f99e6b8ed9e2f2e702442464756ca,2018-03-09T18:41:52.918Z
4281,2016-09-29T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2016-08-23T00:00:00.000Z,2016-08-27T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Flood,2016-09-29T00:00:00.000Z,2016-09-30T00:00:00.000Z,,68c6c3dd99bc857d76640b9b2f1db14a,2018-03-09T18:41:52.921Z
4256,2016-02-10T00:00:00.000Z,SEVERE WINTER STORMS AND FLOODING,2015-12-26T00:00:00.000Z,2016-01-05T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Severe Storm(s),2016-02-10T00:00:00.000Z,2016-02-10T00:00:00.000Z,,71f534f1acbaa1d03eaa83470c14714f,2018-03-09T18:41:52.924Z
4299,2017-02-10T00:00:00.000Z,SEVERE WINTER STORM,2017-01-13T00:00:00.000Z,2017-01-16T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Severe Storm(s),2017-02-10T00:00:00.000Z,2017-02-10T00:00:00.000Z,,f9900b4c0f4aaaed77219f47af0fa206,2018-03-09T18:41:52.926Z
4278,2016-08-26T00:00:00.000Z,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2016-07-02T00:00:00.000Z,2016-07-09T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Severe Storm(s),2016-08-26T00:00:00.000Z,2016-08-26T00:00:00.000Z,,98a22675a9e5b5111bf2fcfb1cac4cb2,2018-03-09T18:41:52.929Z
4250,2016-01-21T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2016-01-09T00:00:00.000Z,Major Disaster,MO,Missouri                      ,Flood,2016-01-21T00:00:00.000Z,2016-01-21T00:00:00.000Z,,05b10650a4a2b5b656b1c6160e86282e,2018-03-09T18:41:52.909Z
4293,2016-12-15T00:00:00.000Z,WILDFIRES,2016-11-28T00:00:00.000Z,2016-12-09T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Fire,2016-12-15T00:00:00.000Z,2016-12-15T00:00:00.000Z,,838294645bcc9b7be76ad9d321d18b78,2018-03-09T18:41:52.912Z
4272,2016-06-11T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-05-22T00:00:00.000Z,2016-06-24T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,2016-06-11T00:00:00.000Z,2016-08-01T00:00:00.000Z,,1a98132df8707c5d3ec5ad88c05bbe71,2018-03-09T18:41:52.914Z
4249,2016-01-15T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-11-12T00:00:00.000Z,2015-11-21T00:00:00.000Z,Major Disaster,WA,Washington                    ,Severe Storm(s),2016-01-16T00:00:00.000Z,2016-01-16T00:00:00.000Z,,0a191d5131461f54dff9ca47ce4b43b8,2018-03-09T18:41:52.917Z
4287,2016-10-20T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-09-02T00:00:00.000Z,2016-09-12T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Severe Storm(s),2016-10-20T00:00:00.000Z,2016-10-20T00:00:00.000Z,,5b9b19bb8abf8d3fd05290f74d9b0f3e,2018-03-09T18:41:52.920Z
4266,2016-03-19T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2016-03-07T00:00:00.000Z,2016-03-29T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,2016-03-19T00:00:00.000Z,2016-03-30T00:00:00.000Z,,3e3872816589e35e9f60b97eff35f45f,2018-03-09T18:41:52.922Z
4244,2015-10-30T00:00:00.000Z,SEVERE STORM,2015-08-27T00:00:00.000Z,2015-08-27T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Coastal Storm,2015-10-30T00:00:00.000Z,2015-10-30T00:00:00.000Z,,3283a273c8b4b6d38dee7977a24255d1,2018-03-09T18:41:52.925Z
4284,2016-10-08T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-15T00:00:00.000Z,Major Disaster,GA,Georgia                       ,Hurricane,2016-10-09T00:00:00.000Z,2016-10-17T00:00:00.000Z,,3ec90f921eccb73fc4365e33b2a80699,2018-03-09T18:41:52.928Z
4254,2016-02-05T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-26T00:00:00.000Z,2016-01-22T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Severe Storm(s),2016-02-06T00:00:00.000Z,2016-02-06T00:00:00.000Z,,b59b4261e65a7fa9aa9a734fa1b2348f,2018-03-09T18:41:52.909Z
4298,2017-02-01T00:00:00.000Z,SEVERE WINTER STORM,2016-12-24T00:00:00.000Z,2016-12-26T00:00:00.000Z,Major Disaster,SD,South Dakota                  ,Severe Storm(s),2017-02-01T00:00:00.000Z,2017-02-01T00:00:00.000Z,,ee220652e8e1c902ae7e2a93694ad1fd,2018-03-09T18:41:52.911Z
4277,2016-08-14T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-08-11T00:00:00.000Z,2016-08-31T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Flood,2016-08-14T00:00:00.000Z,2016-09-02T00:00:00.000Z,,c3975b5fea3e6a6dce66d1d4a795d123,2018-03-09T18:41:52.914Z
4253,2016-02-02T00:00:00.000Z,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, MUDSLIDES, AND A T",2015-12-01T00:00:00.000Z,2015-12-14T00:00:00.000Z,Major Disaster,WA,Washington                    ,Flood,2016-02-02T00:00:00.000Z,2016-02-02T00:00:00.000Z,,4ca14815ba2ad977a273d3a571d5f97e,2018-03-09T18:41:52.917Z
4292,2016-12-02T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-10-20T00:00:00.000Z,2016-10-21T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,2016-12-02T00:00:00.000Z,2016-12-02T00:00:00.000Z,,12f3833264fd56e91ef202f93c3e96cc,2018-03-09T18:41:52.919Z
4271,2016-05-24T00:00:00.000Z,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,2016-04-15T00:00:00.000Z,2016-04-16T00:00:00.000Z,Major Disaster,MT,Montana                       ,Severe Storm(s),2016-05-24T00:00:00.000Z,2016-07-07T00:00:00.000Z,,42af7d3b966fbb8cd036e9f30c749606,2018-03-09T18:41:52.922Z
4248,2016-01-04T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2015-12-28T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Severe Storm(s),2016-01-04T00:00:00.000Z,2016-01-04T00:00:00.000Z,,a71aae39ce35d11672c6e59f63d76270,2018-03-09T18:41:52.925Z
4289,2016-10-31T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-09-21T00:00:00.000Z,2016-10-03T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Flood,2016-10-31T00:00:00.000Z,2017-05-03T00:00:00.000Z,,151833a2f454417625354c34d9dd05f6,2018-03-09T18:41:52.927Z
4247,2015-12-29T00:00:00.000Z,SEVERE WINTER STORMS AND FLOODING,2015-11-27T00:00:00.000Z,2015-11-29T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Severe Ice Storm,2015-12-29T00:00:00.000Z,2016-11-22T00:00:00.000Z,,016c992b21cb353d1a24662959d1def7,2018-03-09T18:41:52.910Z
4288,2016-10-20T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND MUDSLIDES",2016-09-21T00:00:00.000Z,2016-09-22T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Flood,2016-10-20T00:00:00.000Z,2016-10-20T00:00:00.000Z,,d045bf9a23529c72c6646271586990f9,2018-03-09T18:41:52.912Z
4267,2016-03-23T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Snow,2016-03-23T00:00:00.000Z,2016-03-23T00:00:00.000Z,,1fd2d2897613bc30a3538e6362cf6024,2018-03-09T18:41:52.915Z
4245,2015-11-25T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-10-22T00:00:00.000Z,2015-10-31T00:00:00.000Z,Major Disaster,TX,Texas                         ,Severe Storm(s),2015-11-25T00:00:00.000Z,2015-11-25T00:00:00.000Z,,37d39f96cfd15a2f38e9f965fe8d7eda,2018-03-09T18:41:52.918Z
3380,2016-10-07T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-24T00:00:00.000Z,Emergency,NC,North Carolina                ,Hurricane,2016-10-07T00:00:00.000Z,2018-04-23T00:00:00.000Z,2018-04-18T00:00:00.000Z,03f9d7a3de92e03a22932b17a56e062d,2018-04-23T22:40:28.438Z
4261,2016-03-04T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,MD,Maryland                      ,Snow,2016-03-04T00:00:00.000Z,2016-03-04T00:00:00.000Z,,8b9065ca99162ac7b41e9ab17922527c,2018-03-09T18:41:52.923Z
4240,2015-09-22T00:00:00.000Z,VALLEY FIRE AND BUTTE FIRE,2015-09-09T00:00:00.000Z,2015-10-30T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2015-09-22T00:00:00.000Z,2015-11-02T00:00:00.000Z,,c816fd25d8da87a99081421566cba7b3,2018-03-09T18:41:52.926Z
4282,2016-10-06T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2016-09-11T00:00:00.000Z,2016-09-14T00:00:00.000Z,Major Disaster,HI,Hawaii                        ,Mud/Landslide,2016-10-06T00:00:00.000Z,2016-10-06T00:00:00.000Z,,5aa35f53661dd6b5b2c0375ff16ca260,2018-03-09T18:41:52.928Z
4259,2016-02-26T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,Major Disaster,GA,Georgia                       ,Severe Storm(s),2016-02-26T00:00:00.000Z,2016-02-26T00:00:00.000Z,,2322a51352ada674b0a1ad7b9fdaaa8b,2018-03-09T18:41:52.908Z
4239,2015-08-12T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDE",2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Severe Storm(s),2015-08-12T00:00:00.000Z,2015-08-12T00:00:00.000Z,,66abffc8a3f2cb80400f6a7a42e1c44e,2018-03-09T18:41:52.911Z
3377,2016-10-06T00:00:00.000Z,HURRICANE MATTHEW,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,Emergency,FL,Florida,Hurricane,2016-10-06T00:00:00.000Z,2019-07-29T00:00:00.000Z,2019-07-29T00:00:00.000Z,de6b1487350a3d563932ae8c98aba8b7,2019-07-29T19:27:03.979Z
4257,2016-02-17T00:00:00.000Z,SEVERE STORM,2015-12-12T00:00:00.000Z,2015-12-15T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Severe Storm(s),2016-02-17T00:00:00.000Z,2016-02-17T00:00:00.000Z,,a7699a5f253c59a96e3284d635696a35,2018-03-09T18:41:52.916Z
4297,2017-01-26T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017-01-21T00:00:00.000Z,2017-01-22T00:00:00.000Z,Major Disaster,GA,Georgia                       ,Tornado,2017-01-26T00:00:00.000Z,2017-02-03T00:00:00.000Z,,9d3fe4f75b91ab9befcff40205245ac7,2018-03-09T18:41:52.919Z
4276,2016-08-09T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-07-11T00:00:00.000Z,2016-07-12T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Severe Storm(s),2016-08-09T00:00:00.000Z,2016-08-09T00:00:00.000Z,,02df66f950e6866b522c46386e8b14ae,2018-03-09T18:41:52.921Z
4252,2016-02-01T00:00:00.000Z,SEVERE WINTER STORMS,2015-12-16T00:00:00.000Z,2015-12-27T00:00:00.000Z,Major Disaster,ID,Idaho                         ,Severe Storm(s),2016-02-01T00:00:00.000Z,2016-06-30T00:00:00.000Z,,7f41a4fa322933b4c91c747e1e3abaa0,2018-03-09T18:41:52.924Z
4296,2017-01-25T00:00:00.000Z,SEVERE WINTER STORM AND FLOODING,2016-12-14T00:00:00.000Z,2016-12-17T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Severe Storm(s),2017-01-25T00:00:00.000Z,2017-01-25T00:00:00.000Z,,28807e1233496ec8e4dbb29bd8d1dbfb,2018-03-09T18:41:52.927Z
4273,2016-06-25T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2016-06-22T00:00:00.000Z,2016-06-29T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,2016-06-25T00:00:00.000Z,2016-07-06T00:00:00.000Z,,0a252c8ff2dfae20bf3f290fe50b7a17,2018-03-09T18:41:52.929Z
4268,2016-03-25T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-03-09T00:00:00.000Z,2016-03-29T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Flood,2016-03-25T00:00:00.000Z,2016-04-13T00:00:00.000Z,,a99077209fbdc2b12fe5dd4cb48a3d53,2018-03-09T18:41:52.947Z
4246,2015-12-23T00:00:00.000Z,SEVERE STORM AND STRAIGHT-LINE WIND,2015-11-17T00:00:00.000Z,2015-11-17T00:00:00.000Z,Major Disaster,ID,Idaho                         ,Severe Storm(s),2015-12-23T00:00:00.000Z,2015-12-23T00:00:00.000Z,,dbf6d29803e5fa26721e473b4cb380f7,2018-03-09T18:41:52.950Z
4291,2016-11-02T00:00:00.000Z,HURRICANE MATTHEW,2016-10-07T00:00:00.000Z,2016-10-15T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Hurricane,2016-11-02T00:00:00.000Z,2016-11-10T00:00:00.000Z,,b5e0af63d115d75ba7ec53b295073fde,2018-03-09T18:41:52.953Z
4270,2016-05-06T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2016-03-08T00:00:00.000Z,2016-03-13T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Severe Storm(s),2016-05-06T00:00:00.000Z,2016-05-06T00:00:00.000Z,,7fb62d42da78c8342e18b81fd67c2456,2018-03-09T18:41:52.956Z
3374,2016-01-02T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-22T00:00:00.000Z,2016-01-09T00:00:00.000Z,Emergency,MO,Missouri                      ,Flood,2016-01-02T00:00:00.000Z,2016-03-10T00:00:00.000Z,,6fb12f306a9fdb75d6b7f16379d33c9b,2018-03-09T18:41:52.959Z
3375,2016-01-16T00:00:00.000Z,CONTAMINATED WATER,2014-04-25T00:00:00.000Z,2016-08-14T00:00:00.000Z,Emergency,MI,Michigan                      ,Toxic Substances,2016-01-16T00:00:00.000Z,2017-09-12T00:00:00.000Z,2017-08-24T00:00:00.000Z,f3a643fd0c0b291f3ee0ba427adaee46,2018-03-09T18:41:52.950Z
4295,2017-01-25T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017-01-20T00:00:00.000Z,2017-01-21T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Tornado,2017-01-25T00:00:00.000Z,2017-01-25T00:00:00.000Z,,a52696f162e4dfce9dd1cf211f1ec2d9,2018-03-09T18:41:52.952Z
4275,2016-08-03T00:00:00.000Z,TORNADO,2016-06-11T00:00:00.000Z,2016-06-11T00:00:00.000Z,Major Disaster,MT,Montana                       ,Tornado,2016-08-03T00:00:00.000Z,2016-08-03T00:00:00.000Z,,564b440826f88a9ca62efc731414c722,2018-03-09T18:41:52.956Z
4251,2016-01-21T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Severe Storm(s),2016-01-22T00:00:00.000Z,2016-01-22T00:00:00.000Z,,f608d2c53f06f052005a2a78e7cdde4d,2018-03-09T18:41:52.958Z
3376,2016-02-05T00:00:00.000Z,FLOODING,2015-12-28T00:00:00.000Z,2016-02-01T00:00:00.000Z,Emergency,LA,Louisiana                     ,Flood,2016-02-06T00:00:00.000Z,2019-04-24T00:00:00.000Z,2019-04-24T00:00:00.000Z,16ba353688e008bfbc5734cac8fc4ba7,2019-04-24T18:01:16.928Z
4301,2017-02-14T00:00:00.000Z,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,Major Disaster,CA,California                    ,Severe Storm(s),2017-02-14T00:00:00.000Z,2017-02-14T00:00:00.000Z,,5e37fae1e19695cf049324ebb59628dc,2018-03-09T18:41:52.952Z
4280,2016-09-28T00:00:00.000Z,HURRICANE HERMINE,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,Major Disaster,FL,Florida                       ,Hurricane,2016-09-28T00:00:00.000Z,2016-09-28T00:00:00.000Z,,ae0136d4b7fb5a53f0cacba3f8f0b779,2018-03-09T18:41:52.955Z
4255,2016-02-09T00:00:00.000Z,"SEVERE WINTER STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2016-12-26T00:00:00.000Z,2016-01-21T00:00:00.000Z,Major Disaster,TX,Texas                         ,Severe Storm(s),2016-02-09T00:00:00.000Z,2016-02-09T00:00:00.000Z,,97399a13e57bb6d9ddf8d880cf9e11ed,2018-03-09T18:41:52.958Z
4263,2016-03-13T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-03-08T00:00:00.000Z,2016-04-08T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Flood,2016-03-13T00:00:00.000Z,2016-04-12T00:00:00.000Z,,6318be0e69d895e6c63664c7471f4650,2018-03-09T18:41:52.948Z
4241,2015-10-05T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-10-01T00:00:00.000Z,2015-10-23T00:00:00.000Z,Major Disaster,SC,South Carolina                ,Flood,2015-10-05T00:00:00.000Z,2015-10-26T00:00:00.000Z,,80ac61e5b2b6528a3851dbf2bf7c7122,2018-03-09T18:41:52.951Z
4286,2016-10-11T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-30T00:00:00.000Z,Major Disaster,SC,South Carolina                ,Hurricane,2016-10-11T00:00:00.000Z,2016-11-14T00:00:00.000Z,,5a404c867339c43386efdaa80e26fd7d,2018-03-09T18:41:52.954Z
4265,2016-03-16T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,DE,Delaware                      ,Snow,2016-03-16T00:00:00.000Z,2016-03-16T00:00:00.000Z,,02b85158f6af693e1f6576a8bdeafcd2,2018-03-09T18:41:52.957Z
4243,2015-10-20T00:00:00.000Z,WILDFIRES AND MUDSLIDES,2015-08-09T00:00:00.000Z,2015-09-10T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2015-10-20T00:00:00.000Z,2015-10-20T00:00:00.000Z,,efd6805702941a19632a22608757132d,2018-03-09T18:41:52.960Z
4258,2016-02-17T00:00:00.000Z,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-12-06T00:00:00.000Z,2015-12-23T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Severe Storm(s),2016-02-18T00:00:00.000Z,2016-02-18T00:00:00.000Z,,ebab7c5e7d2e24a20a1599d19f90ab50,2018-03-09T18:41:52.948Z
4238,2015-08-07T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-05-15T00:00:00.000Z,2015-07-27T00:00:00.000Z,Major Disaster,MO,Missouri                      ,Severe Storm(s),2015-08-08T00:00:00.000Z,2015-08-08T00:00:00.000Z,,6bf69f7da4ea17dd77ac4e2b7eeb3768,2018-03-09T18:41:52.951Z
3379,2016-10-06T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-15T00:00:00.000Z,Emergency,GA,Georgia                       ,Hurricane,2016-10-07T00:00:00.000Z,2018-04-23T00:00:00.000Z,2018-04-18T00:00:00.000Z,cb1a53491cfed6d508578e232e0c927c,2018-04-23T22:40:28.622Z
4260,2016-03-04T00:00:00.000Z,SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,DC,District of Columbia          ,Snow,2016-03-04T00:00:00.000Z,2016-03-04T00:00:00.000Z,,92199ce10a5e87b8c55649548ca8e312,2018-03-09T18:41:52.957Z
3372,2015-08-21T00:00:00.000Z,WILDFIRES,2015-08-13T00:00:00.000Z,2015-09-10T00:00:00.000Z,Emergency,WA,Washington                    ,Fire,2015-08-21T00:00:00.000Z,2018-04-06T00:00:00.000Z,2018-04-05T00:00:00.000Z,ba52d9200f8a4c4c46687c2d4350a151,2018-04-06T22:03:22.353Z
4237,2015-08-07T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2015-05-08T00:00:00.000Z,2015-05-29T00:00:00.000Z,Major Disaster,SD,South Dakota                  ,Severe Storm(s),2015-08-07T00:00:00.000Z,2016-09-27T00:00:00.000Z,,7749503db7ef1f946f6a592addc6ead1,2018-03-09T18:41:53.170Z
4217,2015-05-01T00:00:00.000Z,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Flood,2015-05-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,,69cd7a8fc90e9c3dbc6155ddb6bd7595,2018-03-09T18:41:53.174Z
4232,2015-07-29T00:00:00.000Z,SEVERE STORM AND FLOODING,2015-06-09T00:00:00.000Z,2015-06-09T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Severe Storm(s),2015-07-30T00:00:00.000Z,2015-07-30T00:00:00.000Z,,51d7f027dac0ccd887029f27566f6b40,2018-03-09T18:41:53.172Z
4227,2015-07-07T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-05-24T00:00:00.000Z,2015-06-06T00:00:00.000Z,Major Disaster,WY,Wyoming                       ,Flood,2015-07-08T00:00:00.000Z,2015-07-08T00:00:00.000Z,,fff37fd4b19ddc80f74e68cec34a0000,2018-03-09T18:41:53.172Z
4229,2015-07-16T00:00:00.000Z,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-05-04T00:00:00.000Z,2015-06-16T00:00:00.000Z,Major Disaster,CO,Colorado                      ,Flood,2015-07-16T00:00:00.000Z,2015-07-16T00:00:00.000Z,,3c88ae86e6d960cb0ea044e3864cb56b,2018-03-09T18:41:53.175Z
4224,2015-06-05T00:00:00.000Z,TYPHOON DOLPHIN,2015-05-13T00:00:00.000Z,2015-05-16T00:00:00.000Z,Major Disaster,GU,Guam                          ,Typhoon,2015-06-05T00:00:00.000Z,2015-06-05T00:00:00.000Z,,bed4e38ae881c27bc6555b8ceb16b5dd,2018-03-09T18:41:53.175Z
4222,2015-05-26T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-05-05T00:00:00.000Z,2015-06-22T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Severe Storm(s),2015-05-26T00:00:00.000Z,2015-07-21T00:00:00.000Z,,41747d23f3013380102bd9deee080e36,2018-03-09T18:41:53.173Z
4234,2015-07-31T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-06-20T00:00:00.000Z,2015-06-25T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Severe Storm(s),2015-07-31T00:00:00.000Z,2015-07-31T00:00:00.000Z,,ab9363886af50b97c1ce1628487fad09,2018-03-09T18:41:53.174Z
4219,2015-05-14T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-04-03T00:00:00.000Z,2015-04-05T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Severe Storm(s),2015-05-14T00:00:00.000Z,2015-05-14T00:00:00.000Z,,5d9763c7e98c3746c846ff19393f5f34,2018-03-09T18:41:53.176Z
4207,2015-02-03T00:00:00.000Z,SEVERE WINTER STORM,2014-12-09T00:00:00.000Z,2014-12-12T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Severe Storm(s),2015-02-03T00:00:00.000Z,2015-02-03T00:00:00.000Z,,f1a342bf638ada18a761d1f1a482d5b7,2018-03-09T18:41:53.181Z
